model,K,n_seeds,MAP_avg_mean,MAP_avg_std,MAP_avg_best_seed,MAP_avg_worst_seed,MAP_avg_best_val,MAP_avg_worst_val,NRE_ph_mean,NRE_ph_std,NRE_ph_best_seed,NRE_ph_worst_seed,NRE_ph_best_val,NRE_ph_worst_val,NRE_ps_mean,NRE_ps_std,NRE_ps_best_seed,NRE_ps_worst_seed,NRE_ps_best_val,NRE_ps_worst_val,Topic_Coherence_mean,Topic_Coherence_std,Topic_Coherence_best_seed,Topic_Coherence_worst_seed,Topic_Coherence_best_val,Topic_Coherence_worst_val,herb2sym_MAP_mean,herb2sym_MAP_std,herb2sym_MAP_best_seed,herb2sym_MAP_worst_seed,herb2sym_MAP_best_val,herb2sym_MAP_worst_val,herb2sym_NDCG@10_mean,herb2sym_NDCG@10_std,herb2sym_NDCG@10_best_seed,herb2sym_NDCG@10_worst_seed,herb2sym_NDCG@10_best_val,herb2sym_NDCG@10_worst_val,herb2sym_NDCG@5_mean,herb2sym_NDCG@5_std,herb2sym_NDCG@5_best_seed,herb2sym_NDCG@5_worst_seed,herb2sym_NDCG@5_best_val,herb2sym_NDCG@5_worst_val,herb2sym_P@10_mean,herb2sym_P@10_std,herb2sym_P@10_best_seed,herb2sym_P@10_worst_seed,herb2sym_P@10_best_val,herb2sym_P@10_worst_val,herb2sym_P@5_mean,herb2sym_P@5_std,herb2sym_P@5_best_seed,herb2sym_P@5_worst_seed,herb2sym_P@5_best_val,herb2sym_P@5_worst_val,herb2sym_R@10_mean,herb2sym_R@10_std,herb2sym_R@10_best_seed,herb2sym_R@10_worst_seed,herb2sym_R@10_best_val,herb2sym_R@10_worst_val,herb2sym_R@5_mean,herb2sym_R@5_std,herb2sym_R@5_best_seed,herb2sym_R@5_worst_seed,herb2sym_R@5_best_val,herb2sym_R@5_worst_val,herb_NDCG@10_mean,herb_NDCG@10_std,herb_NDCG@10_best_seed,herb_NDCG@10_worst_seed,herb_NDCG@10_best_val,herb_NDCG@10_worst_val,herb_Precision@10_mean,herb_Precision@10_std,herb_Precision@10_best_seed,herb_Precision@10_worst_seed,herb_Precision@10_best_val,herb_Precision@10_worst_val,herb_Recall@10_mean,herb_Recall@10_std,herb_Recall@10_best_seed,herb_Recall@10_worst_seed,herb_Recall@10_best_val,herb_Recall@10_worst_val,herb_pred_PPL_mean,herb_pred_PPL_std,herb_pred_PPL_best_seed,herb_pred_PPL_worst_seed,herb_pred_PPL_best_val,herb_pred_PPL_worst_val,herb_pred_PPL_em_mean,herb_pred_PPL_em_std,herb_pred_PPL_em_best_seed,herb_pred_PPL_em_worst_seed,herb_pred_PPL_em_best_val,herb_pred_PPL_em_worst_val,herb_pred_PPL_prob_mean,herb_pred_PPL_prob_std,herb_pred_PPL_prob_best_seed,herb_pred_PPL_prob_worst_seed,herb_pred_PPL_prob_best_val,herb_pred_PPL_prob_worst_val,sym2herb_MAP_mean,sym2herb_MAP_std,sym2herb_MAP_best_seed,sym2herb_MAP_worst_seed,sym2herb_MAP_best_val,sym2herb_MAP_worst_val,sym2herb_NDCG@10_mean,sym2herb_NDCG@10_std,sym2herb_NDCG@10_best_seed,sym2herb_NDCG@10_worst_seed,sym2herb_NDCG@10_best_val,sym2herb_NDCG@10_worst_val,sym2herb_NDCG@5_mean,sym2herb_NDCG@5_std,sym2herb_NDCG@5_best_seed,sym2herb_NDCG@5_worst_seed,sym2herb_NDCG@5_best_val,sym2herb_NDCG@5_worst_val,sym2herb_P@10_mean,sym2herb_P@10_std,sym2herb_P@10_best_seed,sym2herb_P@10_worst_seed,sym2herb_P@10_best_val,sym2herb_P@10_worst_val,sym2herb_P@5_mean,sym2herb_P@5_std,sym2herb_P@5_best_seed,sym2herb_P@5_worst_seed,sym2herb_P@5_best_val,sym2herb_P@5_worst_val,sym2herb_R@10_mean,sym2herb_R@10_std,sym2herb_R@10_best_seed,sym2herb_R@10_worst_seed,sym2herb_R@10_best_val,sym2herb_R@10_worst_val,sym2herb_R@5_mean,sym2herb_R@5_std,sym2herb_R@5_best_seed,sym2herb_R@5_worst_seed,sym2herb_R@5_best_val,sym2herb_R@5_worst_val,sym_NDCG@10_mean,sym_NDCG@10_std,sym_NDCG@10_best_seed,sym_NDCG@10_worst_seed,sym_NDCG@10_best_val,sym_NDCG@10_worst_val,sym_Precision@10_mean,sym_Precision@10_std,sym_Precision@10_best_seed,sym_Precision@10_worst_seed,sym_Precision@10_best_val,sym_Precision@10_worst_val,sym_Recall@10_mean,sym_Recall@10_std,sym_Recall@10_best_seed,sym_Recall@10_worst_seed,sym_Recall@10_best_val,sym_Recall@10_worst_val,sym_pred_PPL_mean,sym_pred_PPL_std,sym_pred_PPL_best_seed,sym_pred_PPL_worst_seed,sym_pred_PPL_best_val,sym_pred_PPL_worst_val,sym_pred_PPL_em_mean,sym_pred_PPL_em_std,sym_pred_PPL_em_best_seed,sym_pred_PPL_em_worst_seed,sym_pred_PPL_em_best_val,sym_pred_PPL_em_worst_val,sym_pred_PPL_prob_mean,sym_pred_PPL_prob_std,sym_pred_PPL_prob_best_seed,sym_pred_PPL_prob_worst_seed,sym_pred_PPL_prob_best_val,sym_pred_PPL_prob_worst_val
sparse_nmf_l1,5,5,0.223989,0.005346,45,44,0.230457,0.215943,0.951366,0.001005,45,46,0.949652,0.952668,0.877749,0.002940,42,44,0.875489,0.883415,0.662300,0.006429,42,44,0.673470,0.653673,0.237039,0.007234,43,44,0.246913,0.225392,0.249611,0.007096,43,44,0.258751,0.237555,0.222743,0.006773,43,44,0.232015,0.211951,0.055145,0.001301,42,44,0.056313,0.052786,0.084398,0.001870,43,44,0.085833,0.080854,0.361669,0.007521,45,44,0.368343,0.348008,0.285020,0.006703,45,44,0.292258,0.274357,0.211626,0.005265,45,44,0.220898,0.206227,0.140462,0.003629,45,44,0.146384,0.136959,0.213031,0.004802,45,46,0.220606,0.208338,4688.990505,400.893428,43,44,4029.020428,5183.632719,163.047744,2.811921,43,46,159.338567,167.009102,13842.442514,1550.729118,43,46,11968.841956,16005.789553,0.210938,0.004564,45,44,0.219111,0.206495,0.172635,0.003405,45,44,0.179050,0.169317,0.153054,0.002817,45,44,0.158118,0.149413,0.167238,0.003604,45,46,0.172347,0.163011,0.227753,0.004278,45,44,0.234084,0.222940,0.251114,0.004841,45,46,0.259361,0.246006,0.173215,0.002748,45,44,0.177433,0.169377,0.253687,0.007530,43,44,0.263868,0.241542,0.051903,0.001281,43,44,0.053260,0.049585,0.338123,0.007386,43,44,0.346579,0.326038,34088.427631,7386.182945,46,42,26878.547411,43758.813631,77.843287,1.812440,43,44,75.869098,81.276415,16777.766087,3357.918734,46,42,13427.423013,21770.897938
sparse_nmf_l1,10,5,0.233590,0.004440,45,44,0.237693,0.225597,0.937534,0.001070,45,46,0.935713,0.938788,0.815326,0.003640,45,44,0.810887,0.821793,0.617272,0.018293,44,46,0.638835,0.594059,0.248683,0.006559,43,44,0.256298,0.237742,0.270137,0.006041,46,44,0.276579,0.260163,0.240103,0.006702,43,44,0.247301,0.229474,0.059526,0.000895,46,44,0.060403,0.057884,0.090978,0.001984,43,44,0.092828,0.087315,0.404249,0.004626,46,44,0.410655,0.396935,0.317894,0.006677,46,44,0.325481,0.308057,0.236153,0.005695,45,44,0.244893,0.227112,0.155738,0.003782,45,44,0.161559,0.150207,0.240860,0.004935,45,44,0.248169,0.233807,8784.220278,620.679375,43,44,7605.316370,9244.589732,155.521118,2.275793,43,46,152.216129,158.365166,8492.215032,845.762413,45,46,7706.806520,10033.993474,0.218496,0.004488,45,44,0.226047,0.213451,0.184330,0.003704,45,44,0.190503,0.179076,0.158766,0.003294,45,44,0.163903,0.153501,0.177979,0.003387,45,44,0.183432,0.173592,0.232021,0.003799,45,44,0.237937,0.226852,0.270525,0.004866,45,44,0.278438,0.264628,0.178060,0.003592,45,44,0.182750,0.172314,0.268979,0.006345,43,44,0.276533,0.259552,0.054790,0.000986,46,44,0.055928,0.053408,0.368473,0.005914,46,42,0.377213,0.362548,61522.625512,13192.090771,46,44,42738.076549,76531.312819,70.832872,1.477659,46,44,69.469837,73.666313,6330.188087,1333.639638,46,44,4879.627432,8058.858120
sparse_nmf_l1,15,5,0.238629,0.004619,46,44,0.242812,0.230920,0.927580,0.001434,45,43,0.925160,0.929221,0.770432,0.004332,45,44,0.764547,0.776374,0.705620,0.022526,44,43,0.739289,0.678877,0.251569,0.007057,46,44,0.260825,0.242123,0.275801,0.007800,46,44,0.287748,0.266595,0.242534,0.007194,46,44,0.253476,0.234592,0.061037,0.001319,46,44,0.063071,0.059218,0.090741,0.001843,46,44,0.093598,0.088263,0.415691,0.009758,46,42,0.432438,0.405828,0.320097,0.007913,46,42,0.333726,0.311818,0.249414,0.005332,45,44,0.257707,0.241230,0.165228,0.003529,45,44,0.170421,0.160462,0.256202,0.004869,45,44,0.263570,0.250407,12396.496521,1119.640548,43,44,10231.764569,13373.355047,150.384088,1.995058,43,46,147.195769,152.419704,5448.021877,416.694100,43,44,4777.956307,5983.756116,0.225689,0.004065,45,44,0.232482,0.219717,0.193783,0.003605,45,44,0.199946,0.188691,0.167280,0.003479,45,44,0.172279,0.161904,0.182650,0.002873,45,44,0.186989,0.178068,0.239253,0.004018,46,44,0.242857,0.232128,0.281689,0.004549,45,44,0.289426,0.275549,0.185488,0.004174,45,44,0.190448,0.179054,0.272523,0.007461,46,42,0.284183,0.264471,0.055697,0.001179,46,42,0.057795,0.054594,0.375746,0.009995,46,42,0.393606,0.363284,104819.797153,25196.710346,46,42,68199.329783,143594.295033,66.855892,1.455268,46,44,64.985471,69.407672,4587.894952,1018.515614,46,44,3395.998193,5963.491111
sparse_nmf_l1,20,5,0.232595,0.003109,46,44,0.235631,0.226749,0.917214,0.001108,45,43,0.915316,0.918407,0.728486,0.004669,45,44,0.721629,0.733782,0.535021,0.105545,44,43,0.688883,0.374244,0.235132,0.004540,46,44,0.242124,0.230111,0.262416,0.005760,46,44,0.272110,0.256290,0.226139,0.004908,46,44,0.234612,0.221858,0.060510,0.001192,46,44,0.062241,0.058743,0.087125,0.001356,46,44,0.089152,0.084944,0.409627,0.009004,46,44,0.425187,0.399449,0.303885,0.006803,46,42,0.315822,0.296249,0.258711,0.003436,45,44,0.263605,0.253199,0.171304,0.001918,45,44,0.174185,0.168643,0.265528,0.002696,45,44,0.268549,0.261935,18860.942014,1719.793339,43,44,15806.428881,21088.407028,147.000670,1.704754,43,46,144.185054,149.089500,4130.374751,292.745297,43,44,3866.894611,4544.862241,0.230058,0.004019,45,44,0.235718,0.223386,0.198761,0.003358,45,44,0.203194,0.192846,0.171861,0.003449,45,44,0.175735,0.165548,0.186586,0.002781,45,44,0.190901,0.182336,0.243248,0.003467,45,44,0.247777,0.237107,0.286248,0.003961,45,44,0.291964,0.279522,0.189063,0.003711,45,44,0.193369,0.182465,0.252818,0.004855,46,45,0.261180,0.247784,0.053711,0.000791,46,45,0.054979,0.052608,0.359997,0.007352,46,45,0.373002,0.352043,227277.863881,43697.992863,46,42,158652.512398,282341.305199,65.306996,1.298204,46,44,63.587314,67.565413,3442.674192,411.992323,46,42,2993.942310,4094.879301
sparse_nmf_l1,25,5,0.230678,0.003200,46,44,0.234513,0.224988,0.910698,0.001296,45,43,0.908825,0.912174,0.694359,0.004632,45,44,0.687678,0.699160,0.338080,0.100842,44,45,0.460610,0.192968,0.229525,0.005060,46,44,0.237068,0.224596,0.258510,0.005659,46,44,0.267559,0.252622,0.221446,0.005233,46,44,0.229783,0.216218,0.060285,0.000987,46,44,0.061559,0.058773,0.086260,0.001404,46,44,0.087730,0.083699,0.408665,0.007454,46,44,0.420547,0.400695,0.300488,0.006214,46,42,0.310113,0.293869,0.262455,0.003432,45,44,0.266096,0.256409,0.172709,0.001962,45,44,0.174985,0.169384,0.268591,0.003173,46,44,0.271635,0.263206,24476.490726,2656.990124,43,44,19748.357985,27981.727714,145.362707,1.665858,43,46,142.644028,147.305879,4082.284397,271.013987,45,46,3818.893318,4413.928713,0.231831,0.003742,45,44,0.236831,0.225380,0.201122,0.003325,45,44,0.204496,0.195029,0.173553,0.003364,45,44,0.176964,0.167609,0.187504,0.002448,45,44,0.190575,0.183165,0.243485,0.003497,45,44,0.248429,0.237582,0.289188,0.004037,45,44,0.294019,0.281784,0.190390,0.003643,45,44,0.194817,0.184247,0.246630,0.004803,46,45,0.254325,0.242075,0.052893,0.000629,46,45,0.053616,0.052134,0.354954,0.005608,46,42,0.363335,0.348196,424980.826909,67239.576992,46,42,324686.741642,498980.335132,64.012274,1.447908,46,44,62.191535,66.622776,3088.848305,334.221020,46,42,2718.599879,3646.646580
sparse_nmf_l1,30,5,0.226420,0.002993,46,44,0.230595,0.221865,0.902291,0.001256,45,43,0.900819,0.904004,0.662390,0.005316,46,42,0.656498,0.668867,0.316208,0.122188,44,45,0.453993,0.146637,0.218330,0.005600,46,45,0.226181,0.209821,0.247717,0.006712,46,45,0.258527,0.239182,0.210159,0.006008,46,45,0.220177,0.202210,0.058388,0.001179,46,44,0.060314,0.057054,0.082525,0.001800,46,44,0.085596,0.080616,0.397085,0.008905,46,44,0.413297,0.388109,0.286957,0.007003,46,45,0.300634,0.281707,0.268950,0.003752,46,44,0.273372,0.263278,0.177427,0.002702,46,44,0.180528,0.173503,0.275462,0.003725,46,44,0.280824,0.269831,32802.844570,3265.113430,43,44,27009.847346,36041.080332,143.006950,1.083000,43,44,140.948241,144.089093,3972.052808,202.443685,45,46,3761.404603,4249.218192,0.234510,0.003308,45,44,0.239094,0.228884,0.204809,0.002965,46,44,0.207995,0.199686,0.176402,0.003026,46,44,0.179646,0.170974,0.191245,0.002047,45,44,0.193835,0.187611,0.246366,0.002524,45,44,0.249081,0.241612,0.293627,0.003428,45,44,0.297191,0.287777,0.192795,0.003349,46,44,0.196162,0.186660,0.233207,0.005676,46,45,0.242027,0.224658,0.050593,0.000879,46,45,0.051749,0.049496,0.341417,0.006510,46,45,0.353172,0.333701,796919.210154,102593.525075,46,45,612213.388781,906412.298391,63.194173,1.300884,46,44,61.203962,65.291446,2615.547762,242.482577,46,44,2168.069409,2861.798873
sparse_nmf_l1,35,5,0.222779,0.003372,46,44,0.227353,0.217063,0.894989,0.001674,42,44,0.892563,0.897158,0.636682,0.004482,46,44,0.630757,0.644277,0.082712,0.144666,42,45,0.233847,-0.172995,0.208591,0.005340,46,44,0.217365,0.203245,0.239439,0.005625,46,44,0.248732,0.232535,0.201092,0.005307,46,44,0.210074,0.195467,0.057315,0.000709,46,44,0.057884,0.056135,0.080178,0.001032,46,44,0.081328,0.078483,0.392485,0.006990,46,44,0.402159,0.382507,0.279858,0.004877,46,44,0.288008,0.274774,0.272723,0.003224,46,44,0.275292,0.266695,0.179781,0.002406,46,44,0.181743,0.175489,0.279293,0.003536,46,44,0.283654,0.272864,40010.328169,4215.241864,43,44,32749.865218,44651.181985,139.585589,1.378624,43,46,137.010727,140.916589,3605.319774,232.658374,45,44,3374.671590,3908.638203,0.236966,0.003304,45,44,0.240799,0.230881,0.208608,0.003059,46,44,0.211580,0.202776,0.179636,0.003345,46,44,0.183596,0.173451,0.193871,0.002280,45,44,0.196028,0.189715,0.248465,0.002813,45,44,0.250385,0.242916,0.298182,0.003545,45,44,0.301371,0.291624,0.195568,0.003778,46,44,0.199676,0.188672,0.224099,0.003887,46,45,0.230624,0.220196,0.049627,0.000199,43,46,0.049881,0.049318,0.337023,0.002439,46,42,0.340385,0.333417,1123017.012795,101134.086961,46,42,941904.615113,1237685.850386,62.368916,1.460264,46,44,60.868258,65.141050,2383.098814,144.064395,46,44,2234.185665,2622.385611
sparse_nmf_l1,40,5,0.217790,0.003378,43,44,0.222002,0.212256,0.888061,0.002006,42,44,0.884764,0.890860,0.609967,0.004348,46,44,0.604967,0.616063,-0.219138,0.111700,42,45,-0.052855,-0.392743,0.197208,0.005397,43,44,0.204707,0.191475,0.228100,0.006285,46,44,0.235763,0.220440,0.188667,0.004979,46,44,0.194705,0.183058,0.055999,0.001069,46,44,0.056995,0.054594,0.076289,0.001270,45,42,0.077593,0.074689,0.383616,0.010407,46,42,0.397419,0.371013,0.267621,0.006524,46,42,0.275569,0.257535,0.273899,0.003713,45,44,0.277149,0.266781,0.180243,0.002769,45,44,0.182602,0.174926,0.279723,0.004358,46,44,0.283255,0.271524,49195.557488,3756.386448,43,44,43300.343739,54603.645711,137.921045,1.737407,43,46,134.652777,139.782881,3623.410333,251.886817,45,44,3326.017753,3960.696808,0.238373,0.002944,45,44,0.241862,0.233036,0.210884,0.002319,46,44,0.212912,0.206489,0.181949,0.002544,46,44,0.184360,0.177073,0.195317,0.001838,45,44,0.197303,0.192146,0.250788,0.002334,45,44,0.253112,0.246414,0.300474,0.002923,45,44,0.303754,0.295791,0.197657,0.003084,45,44,0.200629,0.192023,0.211310,0.005735,43,42,0.220100,0.204821,0.048008,0.000810,43,42,0.049437,0.046977,0.326405,0.007279,43,42,0.335448,0.314997,1815987.565153,344502.454897,46,42,1435660.333568,2386950.055855,62.981481,1.716615,43,44,61.622464,66.295871,2509.088589,214.229414,43,44,2284.028227,2842.773362
gnmf_graph,5,5,0.236144,0.005011,45,44,0.243025,0.228704,0.953298,0.000793,45,46,0.952059,0.954426,0.877629,0.002962,42,44,0.875376,0.883345,0.656397,0.014759,42,44,0.677623,0.636998,0.250138,0.006472,43,44,0.257311,0.239319,0.260938,0.007145,45,44,0.270098,0.249374,0.229574,0.007103,43,44,0.237927,0.218101,0.057208,0.001122,45,44,0.058862,0.055453,0.084861,0.002256,45,44,0.087315,0.081209,0.376188,0.010102,45,44,0.394541,0.363620,0.287794,0.008654,45,44,0.298424,0.275124,0.269468,0.005269,45,44,0.277494,0.263022,0.175044,0.003487,45,46,0.178690,0.170569,0.263923,0.004455,45,46,0.270925,0.257841,171.717309,3.873442,43,46,166.985128,178.265194,160.843238,2.772963,43,46,157.195751,164.815184,174.835951,3.757674,43,46,170.588341,181.082784,0.222150,0.004256,45,44,0.229776,0.218090,0.177543,0.003129,45,44,0.183540,0.174613,0.154609,0.003092,45,44,0.160325,0.150904,0.173877,0.003182,45,46,0.178186,0.170006,0.231630,0.004037,45,44,0.238293,0.226912,0.261129,0.003847,45,46,0.268027,0.257107,0.176120,0.003122,45,44,0.181753,0.172724,0.276339,0.006300,45,44,0.283039,0.265407,0.057113,0.000673,45,44,0.057676,0.055809,0.376340,0.006184,45,44,0.386324,0.367342,449.043778,17.705031,45,42,427.123347,480.414428,74.594878,1.660387,43,44,73.151060,77.846394,185.313412,6.630298,45,44,178.758621,198.007378
gnmf_graph,10,5,0.252681,0.004273,45,44,0.257705,0.246129,0.943586,0.000752,45,46,0.942315,0.944537,0.815275,0.003545,45,44,0.810874,0.821575,0.580937,0.013995,42,46,0.601874,0.558452,0.274944,0.005491,43,44,0.283191,0.266404,0.292951,0.004499,43,44,0.299463,0.286658,0.264087,0.004789,43,44,0.272100,0.257436,0.061565,0.000484,43,45,0.062152,0.060937,0.096123,0.001267,43,44,0.097866,0.094665,0.418116,0.004150,46,42,0.423698,0.411154,0.337274,0.003693,43,42,0.344298,0.334485,0.280388,0.004859,45,44,0.287370,0.272999,0.184635,0.003203,45,44,0.188560,0.179223,0.281478,0.003993,45,44,0.285641,0.274824,157.447340,3.518230,43,46,152.612667,163.167363,151.173959,1.946934,43,46,148.363015,153.844628,159.696377,3.098432,43,46,155.473695,164.505943,0.230418,0.004230,45,44,0.237915,0.225855,0.186681,0.003208,45,44,0.192166,0.182149,0.160880,0.003246,45,44,0.166546,0.156430,0.181476,0.003057,45,44,0.186218,0.176971,0.237807,0.004455,45,44,0.245465,0.233076,0.274839,0.004094,45,44,0.280953,0.268969,0.181865,0.003603,45,44,0.187644,0.176942,0.303160,0.004075,43,44,0.309325,0.296958,0.060166,0.000683,42,45,0.060848,0.059040,0.408799,0.004539,46,45,0.416623,0.404265,886.513650,12.403235,43,46,864.320159,901.385385,64.517371,1.244926,46,44,63.503756,66.919889,152.573992,4.133424,46,44,149.062318,160.396698
gnmf_graph,15,5,0.259731,0.003513,45,44,0.262809,0.253197,0.935271,0.001191,45,46,0.933732,0.936975,0.770219,0.003284,45,44,0.765306,0.774509,0.699345,0.023425,44,43,0.738682,0.665007,0.280374,0.004301,42,44,0.284275,0.272254,0.299947,0.004263,46,44,0.303972,0.291929,0.271015,0.004131,42,44,0.274836,0.263429,0.062496,0.000885,46,44,0.063515,0.061055,0.097570,0.001668,46,44,0.099881,0.095139,0.423110,0.007745,46,44,0.436026,0.414781,0.342726,0.006175,46,44,0.354076,0.335570,0.290505,0.004260,45,44,0.295872,0.282787,0.190551,0.002984,45,44,0.193746,0.185003,0.291362,0.004410,45,44,0.297379,0.283982,154.295620,2.603519,43,46,150.281991,157.974811,146.498470,1.937761,43,46,143.499034,149.186244,152.275249,2.458672,43,46,148.283154,155.680658,0.239089,0.003434,45,44,0.244606,0.234140,0.197218,0.003109,45,44,0.201829,0.192035,0.169030,0.002435,45,44,0.173040,0.165461,0.188014,0.002962,45,44,0.190753,0.182454,0.241589,0.002767,45,44,0.244873,0.236574,0.286257,0.004583,45,44,0.291919,0.277938,0.186776,0.002863,45,44,0.190592,0.182564,0.308035,0.004030,46,44,0.311945,0.300534,0.060824,0.000786,46,44,0.062004,0.059781,0.411064,0.007919,46,44,0.425794,0.403081,1800.526507,124.073862,46,45,1656.174500,1969.042197,60.187994,1.266523,46,44,59.293174,62.697770,149.714250,6.799370,46,44,138.522993,159.532544
gnmf_graph,20,5,0.260237,0.003433,43,44,0.265389,0.254859,0.930197,0.000543,45,46,0.929381,0.930880,0.729716,0.005735,45,44,0.721601,0.736822,0.688396,0.009193,42,43,0.699607,0.676400,0.276609,0.005211,43,44,0.286337,0.270953,0.297902,0.004936,43,45,0.306541,0.293404,0.267406,0.004299,43,44,0.274595,0.262134,0.061980,0.001149,43,45,0.063930,0.060462,0.095649,0.001319,43,45,0.097570,0.094250,0.420011,0.008858,46,45,0.429364,0.406886,0.334510,0.005267,46,45,0.341760,0.327578,0.295238,0.003979,45,44,0.299960,0.287913,0.193711,0.002674,45,44,0.196503,0.188708,0.296433,0.004449,45,44,0.301032,0.288726,152.943547,2.327048,43,46,149.439507,156.388700,142.985292,1.566218,43,46,140.428369,144.744978,147.922861,1.898858,43,46,144.991323,150.348687,0.243866,0.003083,45,44,0.248415,0.238766,0.202706,0.002801,45,44,0.205501,0.197523,0.173240,0.002591,45,44,0.175892,0.168752,0.191796,0.002428,43,44,0.193746,0.187285,0.244114,0.002653,45,44,0.247896,0.239597,0.292805,0.003721,45,44,0.296213,0.286036,0.189902,0.003205,46,44,0.193176,0.184500,0.303818,0.004414,43,45,0.311605,0.300436,0.060065,0.000893,43,45,0.061440,0.058803,0.407442,0.008073,46,45,0.419267,0.396761,3344.111986,224.735725,43,45,3127.048657,3671.166451,57.971291,1.198216,46,44,56.921748,60.295553,146.202336,4.407718,46,44,139.885308,151.925141
gnmf_graph,25,5,0.259067,0.002721,46,44,0.261793,0.254385,0.925467,0.000706,45,44,0.924222,0.926104,0.694714,0.004275,45,44,0.688630,0.699571,0.646377,0.011684,45,43,0.666113,0.635892,0.271604,0.005127,46,45,0.277801,0.263894,0.294245,0.006110,46,45,0.301827,0.284828,0.265612,0.005385,46,45,0.272679,0.257332,0.060794,0.001267,42,45,0.062270,0.058743,0.094867,0.001857,42,45,0.096858,0.091879,0.411913,0.008755,46,45,0.423706,0.397539,0.331601,0.006593,46,45,0.341645,0.321148,0.298119,0.003716,45,44,0.302284,0.291259,0.195756,0.002485,45,44,0.197807,0.190931,0.301144,0.003897,46,44,0.306225,0.294626,154.045917,2.870336,43,46,150.270638,158.786458,140.626917,1.436956,43,46,138.164783,142.298041,145.282198,1.808979,43,46,142.251650,147.621819,0.246530,0.003239,45,44,0.251421,0.241326,0.207327,0.002761,45,44,0.210410,0.202829,0.175953,0.002750,45,44,0.179018,0.171336,0.195151,0.002229,45,44,0.197866,0.191079,0.245027,0.002666,45,44,0.249140,0.240723,0.299158,0.003293,46,44,0.302750,0.294058,0.191347,0.003436,45,44,0.195614,0.185500,0.297889,0.005495,46,45,0.304348,0.289208,0.058726,0.001081,42,45,0.060166,0.056965,0.398299,0.006944,46,45,0.407966,0.387282,5581.555339,761.011651,42,45,4841.445583,7050.837303,55.876367,1.397315,46,44,54.536786,58.554043,146.580725,4.135386,46,44,139.892147,152.395549
gnmf_graph,30,5,0.258350,0.003182,46,44,0.261711,0.252775,0.920839,0.000376,45,44,0.920315,0.921345,0.662975,0.004381,45,42,0.656661,0.667974,0.650247,0.015663,46,42,0.676555,0.631009,0.267326,0.004803,46,45,0.272852,0.261387,0.290736,0.005856,42,45,0.297867,0.283473,0.262590,0.004437,46,45,0.267655,0.256595,0.059467,0.001500,42,44,0.062270,0.058091,0.092993,0.001468,42,45,0.095614,0.091405,0.405297,0.008419,42,45,0.416100,0.395090,0.326330,0.004011,46,45,0.331827,0.320571,0.300028,0.004691,45,44,0.304522,0.291671,0.197356,0.003142,46,44,0.200356,0.191375,0.302978,0.005961,46,44,0.311630,0.294073,155.480504,1.705576,43,46,152.764904,158.088578,138.268704,1.059337,43,44,136.183963,139.003922,142.623913,1.282065,43,46,140.132713,143.673940,0.249374,0.003140,45,44,0.252998,0.243525,0.210661,0.003680,46,44,0.215691,0.204924,0.179953,0.003075,46,44,0.184211,0.174863,0.197048,0.002386,45,44,0.199170,0.192501,0.249022,0.002678,45,44,0.251156,0.243865,0.301827,0.004918,46,44,0.308250,0.294710,0.194788,0.003542,46,44,0.199259,0.188849,0.292896,0.005317,42,45,0.299223,0.286581,0.057267,0.001186,42,44,0.059425,0.056224,0.390875,0.006845,46,45,0.399745,0.384060,9114.059815,913.782173,42,45,8215.416252,10672.721660,54.257623,1.326336,46,44,52.890403,56.797699,148.222947,5.776789,46,44,137.647681,154.369665
gnmf_graph,35,5,0.259386,0.004442,42,44,0.265634,0.252029,0.916248,0.001169,42,46,0.914314,0.917686,0.637094,0.005873,45,42,0.630187,0.645545,0.660057,0.012325,44,46,0.676014,0.638587,0.265580,0.007066,42,44,0.277476,0.256684,0.288763,0.008914,42,44,0.305006,0.279113,0.261090,0.007700,42,44,0.275074,0.252112,0.058957,0.002191,42,44,0.063159,0.057232,0.092709,0.003415,42,44,0.099348,0.089508,0.403335,0.012700,42,44,0.427486,0.392177,0.325826,0.009599,42,44,0.344310,0.316497,0.301601,0.004414,45,44,0.305764,0.293162,0.197629,0.003267,45,44,0.200178,0.191168,0.304791,0.004558,46,44,0.310123,0.297515,156.489125,3.255024,43,46,150.714709,160.353386,135.192494,2.072654,43,46,131.901527,137.908011,138.966830,2.377467,43,46,134.858042,142.142766,0.253191,0.003196,45,44,0.256535,0.247374,0.214387,0.003427,46,44,0.218326,0.209327,0.183693,0.002516,46,44,0.186570,0.179739,0.198755,0.002841,45,44,0.201067,0.193302,0.251606,0.002461,45,44,0.253942,0.246947,0.305384,0.004848,46,44,0.310827,0.298270,0.197689,0.002892,45,44,0.200719,0.193003,0.291080,0.008172,42,44,0.305877,0.281572,0.057036,0.001835,42,44,0.060551,0.055424,0.390261,0.010219,42,44,0.409426,0.379072,10790.919885,2178.794850,42,45,7469.252618,14027.938924,52.624537,1.502135,43,44,51.702771,55.614077,147.643145,9.383399,42,44,132.911406,162.547527
